Confidence	TP_FP
0.999858021736145	TP
0.9988262057304382	TP
0.9551172852516174	TP
0.946493923664093	TP
0.927408754825592	FP
0.9131540060043335	TP
0.867737889289856	TP
0.9999507665634155	TP
0.9562049508094788	FP
0.9998540878295898	TP
0.9998252987861633	TP
0.9997308850288391	TP
0.9982407093048096	TP
0.9969246983528137	TP
0.9964613318443298	TP
0.9956662654876709	TP
0.9945242404937744	TP
0.9927541613578796	TP
0.9913374185562134	TP
0.9871450066566467	TP
0.9857021570205688	TP
0.9801574349403381	TP
0.9735324382781982	TP
0.9529542922973633	TP
0.9511276483535767	TP
0.9469473361968994	TP
0.9243311285972595	TP
0.8290207982063293	TP
0.9991582632064819	TP
0.9974958300590515	TP
0.9884253740310669	TP
0.9844797253608704	TP
0.9841252565383911	FP
0.9813627004623413	TP
0.9808570146560669	TP
0.9745896458625793	TP
0.9719274044036865	TP
0.9537922739982605	TP
0.9532719254493713	TP
0.9448923468589783	FP
0.9433842897415161	FP
0.9203832149505615	TP
0.9136005640029907	TP
0.8973823189735413	TP
0.8885610103607178	TP
0.8297286629676819	TP
0.9966055154800415	TP
0.9789177775382996	TP
0.9591333270072937	TP
0.9270095825195312	TP
0.9222993850708008	TP
0.9091916680335999	FP
0.9999991655349731	TP
0.9999943971633911	TP
0.995750904083252	TP
0.9905095100402832	TP
0.8925067782402039	TP
0.9505481123924255	TP
0.9998916387557983	TP
0.9923868179321289	TP
0.888891339302063	TP
0.8464158177375793	TP
0.8336815237998962	TP
0.9998195767402649	TP
0.9977654218673706	TP
0.9825254678726196	TP
0.8822270035743713	TP
0.9984637498855591	TP
0.8873072266578674	TP
0.9999991655349731	TP
0.9999974966049194	TP
0.9999946355819702	TP
0.999987006187439	TP
0.9999843835830688	TP
0.9999649524688721	TP
0.9999629259109497	TP
0.9999537467956543	TP
0.9999465942382812	TP
0.9999032020568848	TP
0.9998836517333984	TP
0.9997531771659851	TP
0.9977473616600037	TP
0.8899336457252502	TP
0.8646734356880188	TP
0.9921604990959167	TP
0.9878731966018677	TP
0.9639232754707336	TP
0.9136783480644226	TP
0.9997718930244446	TP
0.9999724626541138	TP
0.9555617570877075	FP
0.9007039666175842	FP
0.9994057416915894	TP
0.9974543452262878	TP
0.9999574422836304	TP
0.999311089515686	TP
0.9991814494132996	TP
0.9987851977348328	TP
0.9721645712852478	FP
0.9999523162841797	TP
0.9999024868011475	TP
0.9997956156730652	TP
0.999510645866394	TP
0.9992115497589111	TP
0.9990382194519043	TP
0.9990291595458984	TP
0.9990144968032837	TP
0.9982189536094666	TP
0.9980598092079163	TP
0.9955323934555054	TP
0.995164155960083	TP
0.9948849081993103	TP
0.9941787719726562	TP
0.9898282289505005	TP
0.9863255620002747	TP
0.9837237596511841	TP
0.9837058782577515	TP
0.9753585457801819	TP
0.9734272956848145	FP
0.9733203053474426	TP
0.9716089367866516	TP
0.9788520932197571	FP
0.9995450377464294	TP
0.9970314502716064	TP
0.9816107749938965	TP
0.9166367650032043	TP
0.8553517460823059	TP
0.9999179840087891	TP
0.9987189769744873	TP
0.9961400628089905	TP
0.9906975626945496	TP
0.980087161064148	TP
0.9035401940345764	TP
0.9999792575836182	TP
0.9991766810417175	TP
0.9629482626914978	TP
0.8896262645721436	TP
0.999055802822113	TP
0.9964476823806763	TP
0.9934321045875549	TP
0.9918352365493774	TP
0.9829582571983337	TP
0.9814165830612183	TP
0.980523943901062	TP
0.9767430424690247	TP
0.975723385810852	TP
0.9698123335838318	TP
0.965777575969696	TP
0.9650137424468994	TP
0.9493369460105896	TP
0.9466078877449036	TP
0.9418759346008301	TP
0.9395477175712585	TP
0.9366246461868286	TP
0.9353644847869873	TP
0.926541268825531	FP
0.9238209128379822	TP
0.9215769171714783	TP
0.9031819701194763	TP
0.8965612649917603	TP
0.8905138969421387	FP
0.8839966058731079	TP
0.8802986741065979	TP
0.8778313398361206	TP
0.8773802518844604	TP
0.865104615688324	TP
0.8602190017700195	TP
0.8362746238708496	TP
0.8286673426628113	TP
0.8220233917236328	TP
0.8164584636688232	FP
0.8054850697517395	TP
0.9352276921272278	FP
0.9999910593032837	TP
0.9999161958694458	TP
0.9994046688079834	TP
0.9988742470741272	TP
0.991978645324707	TP
0.9871771335601807	TP
0.9773336052894592	TP
0.97257000207901	TP
0.9375392198562622	TP
0.9186851978302002	TP
0.9995438456535339	TP
0.9983780384063721	TP
0.9980560541152954	TP
0.9966006875038147	TP
0.9940347075462341	TP
0.9695984721183777	TP
0.9518400430679321	TP
0.9408076405525208	TP
0.9391696453094482	TP
0.8869926333427429	TP
0.8749451041221619	TP
0.8599871397018433	TP
0.8559316992759705	TP
0.8197184205055237	TP
0.9999756813049316	TP
0.9998281002044678	TP
0.9996155500411987	TP
0.9991521835327148	TP
0.9984050393104553	TP
0.9978014826774597	TP
0.9977867603302002	TP
0.9958859086036682	TP
0.9927638173103333	TP
0.9892906546592712	TP
0.9890801310539246	TP
0.9866899251937866	TP
0.9866868257522583	TP
0.9790614247322083	TP
0.9726529121398926	TP
0.9697550535202026	TP
0.953015148639679	TP
0.9394110441207886	TP
0.9092262983322144	TP
0.9041595458984375	TP
0.899854838848114	TP
0.8862605094909668	TP
0.9999998807907104	TP
0.9999986886978149	TP
0.9999780654907227	TP
0.9999120235443115	TP
0.9804350137710571	FP
0.9988538026809692	TP
0.9993515610694885	TP
0.9945303797721863	TP
0.9943991303443909	TP
0.9741553068161011	TP
0.8137741088867188	TP
0.8000962138175964	TP
0.9903242588043213	TP
0.9662191271781921	TP
0.9396370649337769	TP
0.9344736933708191	TP
0.9274361729621887	TP
0.8749035000801086	TP
0.9991162419319153	TP
0.9999816417694092	TP
0.9987831711769104	TP
0.9978649020195007	TP
0.9953030347824097	TP
0.9796991348266602	TP
0.9177695512771606	TP
0.9993844032287598	TP
0.9991686344146729	TP
0.9979044198989868	TP
0.9913591146469116	TP
0.9835959672927856	TP
0.9664708971977234	TP
0.8804613947868347	TP
0.9423813819885254	TP
0.8076956272125244	TP
0.9998039603233337	TP
0.9845622181892395	TP
0.9895135164260864	TP
0.9483551383018494	TP
0.9220733046531677	TP
0.8048122525215149	TP
0.8002695441246033	TP
0.99896240234375	TP
0.8277218341827393	FP
0.9998741149902344	TP
0.9998210072517395	TP
0.9997485280036926	TP
0.9996563196182251	TP
0.9996558427810669	TP
0.9996040463447571	TP
0.9994801878929138	TP
0.9991605281829834	TP
0.9989363551139832	TP
0.9988110065460205	TP
0.9986825585365295	TP
0.9985256791114807	TP
0.9984869956970215	TP
0.9970239996910095	TP
0.9969372749328613	TP
0.996740996837616	TP
0.9957557916641235	TP
0.9955831170082092	TP
0.9955698847770691	TP
0.9950522780418396	TP
0.9948499798774719	TP
0.9932312965393066	TP
0.9927536845207214	TP
0.991587221622467	TP
0.9913971424102783	TP
0.9906134605407715	FP
0.9898818135261536	TP
0.987489640712738	TP
0.9864470958709717	TP
0.9848516583442688	TP
0.983329713344574	TP
0.983069896697998	TP
0.9802582263946533	TP
0.9786316156387329	TP
0.9762944579124451	TP
0.9753056764602661	TP
0.9737010598182678	TP
0.9880434274673462	TP
0.8614177107810974	TP
0.9996787309646606	TP
0.9991626739501953	TP
0.9978610873222351	TP
0.9973856806755066	TP
0.9971747398376465	TP
0.9970663189888	TP
0.9969606995582581	TP
0.9929560422897339	TP
0.9897604584693909	TP
0.9876959323883057	TP
0.9873659610748291	TP
0.980998694896698	TP
0.9796468019485474	TP
0.9755158424377441	TP
0.9717589616775513	TP
0.9660636782646179	TP
0.9493159055709839	TP
0.948725163936615	TP
0.9338444471359253	TP
0.9265400171279907	TP
0.9239563345909119	TP
0.9034451842308044	TP
0.8919982314109802	TP
0.8719257712364197	TP
0.9999661445617676	TP
0.9934980869293213	TP
0.9776042699813843	TP
0.8392372727394104	FP
0.9999377727508545	TP
0.9997796416282654	TP
0.9983367919921875	TP
0.8679815530776978	FP
0.9931873083114624	TP
0.8291206359863281	TP
0.9998472929000854	TP
0.9805204272270203	TP
0.9918056726455688	TP
0.8265631198883057	FP
0.9981083869934082	TP
0.994890570640564	TP
0.9851823449134827	TP
0.9815568923950195	TP
0.9773844480514526	TP
0.8421701788902283	TP
0.9998044371604919	TP
0.9933761954307556	TP
0.9788517951965332	TP
0.9962574243545532	TP
0.9999905824661255	TP
0.9813885688781738	TP
0.9999480247497559	TP
0.9999265670776367	TP
0.9999175071716309	TP
0.9998730421066284	TP
0.9998661279678345	TP
0.9998247027397156	TP
0.9998087286949158	TP
0.9997885823249817	TP
0.998330295085907	TP
0.9929172992706299	TP
0.9998773336410522	TP
0.9443885684013367	FP
0.9992048144340515	TP
0.9998776912689209	TP
0.9424180388450623	TP
0.9261969923973083	TP
0.847506046295166	TP
0.8232563138008118	TP
0.8161547183990479	TP
0.9999957084655762	TP
0.9617035984992981	TP
0.9284684062004089	FP
0.999347984790802	TP
0.9987108707427979	TP
0.9999539852142334	TP
0.9974019527435303	TP
0.9934871196746826	TP
0.8775096535682678	TP
0.9669157266616821	FP
0.999977707862854	TP
0.9997343420982361	TP
0.9995174407958984	TP
0.9922683835029602	TP
0.8752084970474243	TP
0.9982544779777527	TP
0.9939809441566467	TP
0.9976031184196472	TP
0.9998713731765747	TP
0.9997928738594055	TP
0.999643087387085	TP
0.9988327622413635	TP
0.9991061091423035	TP
0.9999898672103882	TP
0.9999665021896362	TP
0.9998394250869751	TP
0.9997835755348206	TP
0.9994571805000305	TP
0.9861969351768494	TP
0.9730706810951233	TP
0.9611474871635437	TP
0.9100586771965027	TP
0.8280275464057922	TP
0.9393422603607178	FP
0.999996542930603	TP
0.9991255402565002	TP
0.9982966780662537	TP
0.9978058934211731	TP
0.9949185252189636	TP
0.9996110796928406	TP
0.9975615739822388	TP
0.9932154417037964	TP
0.9837769269943237	TP
0.954861581325531	TP
0.9066892266273499	TP
0.9047586917877197	TP
0.8499099612236023	FP
0.9341213703155518	FP
0.9951614737510681	TP
0.994978129863739	TP
0.9766472578048706	TP
0.9577528834342957	TP
0.9234289526939392	TP
0.9996089339256287	TP
0.9994742274284363	TP
0.9948539137840271	TP
0.9828380346298218	TP
0.9801586270332336	TP
0.9711007475852966	TP
0.9200846552848816	TP
0.8799945712089539	FP
0.8478671908378601	TP
0.8433962464332581	TP
0.8866273164749146	TP
0.8243303298950195	TP
0.998286783695221	TP
0.9602215886116028	TP
0.9984461665153503	TP
0.9959514141082764	TP
0.9924978613853455	TP
0.972083568572998	TP
0.9633986949920654	TP
0.9591494798660278	TP
0.9306723475456238	TP
0.9995012283325195	TP
0.9851978421211243	FP
0.8983478546142578	FP
0.9994520545005798	TP
0.9988934397697449	TP
0.9998810291290283	TP
0.9862853288650513	TP
0.9985688924789429	TP
0.9985421895980835	TP
0.9975257515907288	TP
0.995951771736145	TP
0.9954036474227905	TP
0.9945828318595886	TP
0.9943503737449646	TP
0.9904639720916748	TP
0.9888678789138794	TP
0.9862143397331238	TP
0.9822064638137817	TP
0.9819254875183105	TP
0.9776662588119507	TP
0.9490610361099243	TP
0.9382133483886719	TP
0.9371576905250549	TP
0.9314551949501038	TP
0.915284276008606	TP
0.9081206321716309	TP
0.8977200984954834	TP
0.8904734253883362	TP
0.8840004205703735	TP
0.87834632396698	TP
0.8754400014877319	TP
0.8626433610916138	TP
0.9999948740005493	TP
0.9999756813049316	TP
0.9999755620956421	TP
0.9999649524688721	TP
0.9999529123306274	TP
0.9993890523910522	TP
0.9991976618766785	TP
0.9929989576339722	TP
0.9828475713729858	TP
0.9750574231147766	TP
0.9734082221984863	TP
0.8891251683235168	TP
0.9670329689979553	TP
0.9120460152626038	TP
0.8980414867401123	TP
0.8826109170913696	FP
0.8717827200889587	TP
0.8582115173339844	TP
0.8300197720527649	FP
0.8049483299255371	TP
0.9970002770423889	TP
0.9930550456047058	TP
0.989858090877533	TP
0.989590585231781	TP
0.9739779233932495	TP
0.9644953012466431	TP
0.9014993906021118	TP
0.8959347009658813	FP
0.8943391442298889	TP
0.8924062252044678	FP
0.8014759421348572	TP
0.9994834661483765	TP
0.9989745616912842	TP
0.9981852173805237	TP
0.9957337975502014	TP
0.9656077027320862	TP
0.9951552152633667	TP
0.9998867511749268	TP
0.9996587038040161	TP
0.9958437085151672	TP
0.9768896698951721	TP
0.9991336464881897	TP
0.8059567809104919	FP
0.9987500905990601	TP
0.9624922275543213	TP
0.95014888048172	TP
0.9319629669189453	TP
0.8994518518447876	FP
0.8867167234420776	TP
0.8639079332351685	TP
0.8436723351478577	TP
0.8319263458251953	TP
0.826077401638031	FP
0.8125377297401428	TP
1.0	TP
0.9964403510093689	TP
0.9916296601295471	TP
0.9727967381477356	TP
0.956125795841217	TP
0.9217051267623901	TP
0.9171385765075684	TP
0.8987423777580261	TP
0.8975948095321655	TP
0.8853685855865479	TP
0.8682923316955566	TP
0.8416177034378052	TP
0.8164806365966797	TP
0.802397608757019	FP
0.9987988471984863	TP
0.9973576664924622	TP
0.9952770471572876	TP
0.9920734763145447	TP
0.9875612854957581	TP
0.9999699592590332	TP
0.9999580383300781	TP
0.9999005794525146	TP
0.9992256164550781	TP
0.9991625547409058	TP
0.9986415505409241	TP
0.9964762330055237	TP
0.9945675134658813	TP
0.9745098352432251	TP
0.9904457330703735	TP
0.9996817111968994	TP
0.9999207258224487	TP
0.9999654293060303	TP
0.9999253749847412	TP
0.9998798370361328	TP
0.9992966651916504	TP
0.9949449896812439	TP
0.992678165435791	TP
0.9852668046951294	TP
0.9999727010726929	TP
0.9996600151062012	TP
0.9930088520050049	TP
0.9921894073486328	TP
0.9897994995117188	TP
0.9849151372909546	TP
0.9752914905548096	TP
0.9483727216720581	TP
0.9250035285949707	TP
0.9996830224990845	TP
0.9994926452636719	TP
0.9994187355041504	TP
0.9992291927337646	TP
0.9991362690925598	TP
0.9989927411079407	TP
0.9987674951553345	TP
0.9987309575080872	TP
0.9987033605575562	TP
0.998594343662262	TP
0.9984731078147888	TP
0.9982743263244629	TP
0.9981557726860046	TP
0.998084306716919	TP
0.9979666471481323	TP
0.9979285001754761	TP
0.997776210308075	TP
0.9976957440376282	TP
0.9972979426383972	TP
0.9970129728317261	TP
0.9969326257705688	TP
0.9964500665664673	TP
0.9963380098342896	TP
0.9953096508979797	TP
0.9952551126480103	TP
0.9951120018959045	TP
0.994877815246582	TP
0.9942264556884766	TP
0.9939701557159424	TP
0.9937158226966858	TP
0.9923713207244873	TP
0.992067813873291	TP
0.9920532703399658	TP
0.9915652275085449	TP
0.9893660545349121	TP
0.9887576699256897	TP
0.9882789850234985	TP
0.9881947040557861	TP
0.9879521727561951	TP
0.9874473214149475	TP
0.9874085187911987	TP
0.9873483180999756	TP
0.9872419834136963	TP
0.9870079159736633	TP
0.9869840145111084	TP
0.9866563081741333	TP
0.9864843487739563	TP
0.984877347946167	TP
0.9848244786262512	TP
0.9835590720176697	TP
0.9828088879585266	TP
0.9827550053596497	TP
0.9825592041015625	TP
0.9822575449943542	TP
0.9821434617042542	TP
0.9820489287376404	TP
0.9818496108055115	TP
0.9806306958198547	TP
0.9805010557174683	TP
0.980307400226593	TP
0.9799016714096069	TP
0.9781367182731628	TP
0.9779542684555054	TP
0.9778717160224915	TP
0.977857232093811	TP
0.9778337478637695	TP
0.9778044819831848	TP
0.97694993019104	TP
0.976652979850769	TP
0.9761168956756592	TP
0.9759343862533569	TP
0.975820779800415	TP
0.9753621220588684	TP
0.9746266007423401	TP
0.9739121198654175	TP
0.9738595485687256	TP
0.9737100005149841	TP
0.9723674058914185	TP
0.9721264839172363	TP
0.9716730713844299	TP
0.9715703129768372	TP
0.9705737829208374	TP
0.9907552599906921	TP
0.9905823469161987	TP
0.9865802526473999	TP
0.9711578488349915	TP
0.960211992263794	TP
0.9515863656997681	TP
0.9470232725143433	TP
0.9138793349266052	TP
0.912284255027771	TP
0.9028781056404114	TP
0.8919326663017273	TP
0.8751300573348999	FP
0.8683333992958069	TP
0.8586819171905518	TP
0.8556682467460632	FP
0.8534284830093384	TP
0.8471202254295349	TP
0.8380070328712463	TP
0.8377877473831177	TP
0.8225277662277222	TP
0.8201308250427246	TP
0.9999247789382935	TP
0.9168655276298523	FP
0.9999607801437378	TP
0.9999277591705322	TP
0.9998871088027954	TP
0.9991818070411682	TP
0.9984317421913147	TP
0.9976944327354431	TP
0.9898552894592285	TP
0.9837827086448669	TP
0.9828364253044128	TP
0.968686044216156	TP
0.9659982323646545	TP
0.9610446691513062	TP
0.9999983310699463	TP
0.9999579191207886	TP
0.9261969327926636	TP
0.9998050332069397	TP
0.9989191293716431	TP
0.9999887943267822	TP
0.999968409538269	TP
0.9995063543319702	TP
0.999357283115387	TP
0.9988176226615906	TP
0.9983117580413818	TP
0.9934729933738708	TP
0.9922037124633789	TP
0.9898679256439209	TP
0.9801960587501526	TP
0.9670634269714355	TP
0.9618778824806213	TP
0.9508588314056396	TP
0.9309273958206177	TP
0.929485023021698	TP
0.8512046337127686	TP
0.8423618078231812	TP
0.8356280326843262	TP
0.8350205421447754	TP
0.9999973773956299	TP
0.9998955726623535	TP
0.9966278672218323	TP
0.8538142442703247	TP
0.9852465391159058	TP
0.8702844381332397	TP
0.996591329574585	TP
0.9953556060791016	TP
0.9905905723571777	TP
0.9999527931213379	TP
0.9983988404273987	TP
0.9869017004966736	TP
0.9696300625801086	TP
0.9999977350234985	TP
0.9843101501464844	TP
0.9810333251953125	TP
0.9356429576873779	TP
0.9205836057662964	TP
0.9035314917564392	FP
0.992960512638092	TP
0.9841475486755371	TP
0.9768061637878418	TP
0.9676543474197388	TP
0.9594510197639465	TP
0.9164422154426575	TP
0.8905996680259705	TP
0.8689708113670349	TP
0.834022045135498	TP
0.9999539852142334	TP
0.9999858140945435	TP
0.9999170303344727	TP
0.935913622379303	TP
0.9962134957313538	TP
0.9944846034049988	TP
0.9999451637268066	TP
0.9976645708084106	TP
0.9819835424423218	TP
0.9336236715316772	FP
0.8202463984489441	FP
0.9999774694442749	TP
0.999954104423523	TP
0.9998615980148315	TP
0.999835729598999	TP
0.9995638728141785	TP
0.9989539384841919	TP
0.9986831545829773	TP
0.9975937008857727	TP
0.9934666752815247	TP
0.9896774291992188	TP
0.9895127415657043	TP
0.9869213104248047	TP
0.9730775952339172	TP
0.9431114196777344	TP
0.8915257453918457	TP
0.9999940395355225	TP
0.9998378753662109	TP
0.9995195865631104	TP
0.9992781281471252	TP
0.9983053207397461	TP
0.9961896538734436	TP
0.9953222870826721	TP
0.9915438890457153	TP
0.9623700380325317	TP
0.8711019158363342	TP
0.8236449360847473	TP
0.9995805621147156	TP
0.9983409643173218	TP
0.9969426989555359	TP
0.9889258742332458	TP
0.9581275582313538	TP
0.8828221559524536	TP
0.8495987057685852	TP
0.8159503936767578	TP
0.9974079728126526	TP
0.9985144734382629	FP
0.9976269602775574	TP
0.997434675693512	TP
0.9974096417427063	TP
0.9970908164978027	TP
0.9958664178848267	TP
0.9927914142608643	TP
0.9926705360412598	TP
0.9921934008598328	TP
0.9916983842849731	TP
0.9915755391120911	TP
0.9889422655105591	TP
0.9873080849647522	TP
0.9798811674118042	TP
0.972348153591156	TP
0.9648172855377197	TP
0.953166127204895	TP
0.9370366334915161	TP
0.9258242249488831	TP
0.9226794242858887	TP
0.9205374121665955	TP
0.9074311852455139	TP
0.9046497344970703	TP
0.9000882506370544	TP
0.898817777633667	TP
0.8937789797782898	TP
0.8874635100364685	TP
0.8806852698326111	TP
0.8792802691459656	TP
0.8728278279304504	TP
0.8575076460838318	TP
0.8337744474411011	TP
0.8334432244300842	TP
0.831363320350647	TP
0.8267759680747986	TP
0.8253858685493469	TP
0.8188047409057617	FP
0.8177149295806885	TP
0.8160221576690674	TP
0.806863009929657	TP
0.9118385910987854	TP
0.8646252751350403	TP
0.8113672137260437	TP
0.9932382106781006	TP
0.9826148152351379	TP
0.9780421853065491	TP
0.977577805519104	TP
0.9540596008300781	TP
0.9421386122703552	TP
0.9371474981307983	TP
0.9288008809089661	TP
0.9240538477897644	TP
0.9195486307144165	TP
0.9151121377944946	TP
0.9093852639198303	TP
0.9092937707901001	TP
0.9009214043617249	TP
0.848753809928894	TP
0.8387698531150818	TP
0.832102358341217	TP
0.8266102075576782	TP
0.8192150592803955	TP
0.8105551600456238	TP
0.805605947971344	TP
0.9999125003814697	TP
0.9997637867927551	TP
0.9994128942489624	TP
0.9991808533668518	TP
0.9990208148956299	TP
0.9989733695983887	TP
0.9988566637039185	TP
0.9982886910438538	TP
0.9965522289276123	TP
0.9944275617599487	TP
0.9821161031723022	TP
0.9999053478240967	TP
0.9996280670166016	TP
0.8449901342391968	TP
0.9973722696304321	TP
0.9999291896820068	TP
0.999473512172699	TP
0.9967460632324219	TP
0.9967305660247803	TP
0.9963576197624207	TP
0.9959938526153564	TP
0.9951175451278687	TP
0.9772621393203735	TP
0.9670422673225403	FP
0.9481627345085144	FP
0.9445957541465759	TP
0.9277316331863403	FP
0.9274925589561462	TP
0.9018339514732361	FP
0.8982229828834534	TP
0.8256215453147888	TP
0.9988067150115967	TP
0.9999746084213257	TP
0.9999241828918457	TP
0.9998935461044312	TP
0.9998691082000732	TP
0.9993152618408203	TP
0.9991612434387207	TP
0.9990598559379578	TP
0.9981708526611328	TP
0.9981027245521545	TP
0.9979419112205505	TP
0.9972019195556641	TP
0.9845022559165955	TP
0.9793171286582947	TP
0.9566707015037537	TP
0.9477899074554443	TP
0.8587691187858582	FP
0.9927207231521606	TP
0.9998941421508789	TP
0.968622624874115	TP
0.9563901424407959	TP
0.9992048144340515	TP
0.9999955892562866	TP
0.9999611377716064	TP
0.9999449253082275	TP
0.999932050704956	TP
0.9998136162757874	TP
0.9999754428863525	TP
0.9998065829277039	TP
0.9995630383491516	TP
0.999518871307373	TP
0.9896755814552307	TP
0.8354745507240295	TP
0.9999690055847168	TP
0.9999029636383057	TP
0.999718964099884	TP
0.9995461106300354	TP
0.9991025924682617	TP
0.9977759718894958	TP
0.9977641105651855	TP
0.997589111328125	TP
0.9813178181648254	TP
0.891574501991272	TP
0.8583456873893738	TP
0.9580504298210144	TP
0.8729060292243958	TP
0.9957196116447449	TP
0.99375981092453	TP
0.9730982184410095	TP
0.9692838788032532	TP
0.8987588286399841	TP
0.8117932677268982	FP
0.9801848530769348	TP
0.9139178395271301	TP
0.986069917678833	TP
0.9717302322387695	TP
0.9997206330299377	TP
0.9996077418327332	TP
0.999481737613678	TP
0.9986940026283264	TP
0.9982389211654663	TP
0.9979752898216248	TP
0.997749388217926	TP
0.9962932467460632	TP
0.9962204098701477	TP
0.9915220737457275	TP
0.9902287721633911	TP
0.9687000513076782	TP
0.9666045308113098	TP
0.9621397852897644	TP
0.9496830105781555	TP
0.9488885998725891	TP
0.9412632584571838	TP
0.9364976286888123	TP
0.9190255403518677	FP
0.8962867856025696	TP
0.8853106498718262	TP
0.999980092048645	TP
0.9997865557670593	TP
0.999636173248291	TP
0.9843384623527527	TP
0.9674715399742126	FP
0.8711429238319397	FP
0.8307089805603027	FP
0.9999071359634399	TP
0.9998589754104614	TP
0.8917109966278076	FP
0.9988572597503662	TP
0.996915340423584	TP
0.993664026260376	TP
0.9935091137886047	TP
0.9832740426063538	TP
0.9738485813140869	TP
0.9707692265510559	TP
0.9293997883796692	TP
0.8903615474700928	TP
0.8901981711387634	TP
0.9999593496322632	TP
0.999891996383667	TP
0.9978833794593811	TP
0.9838101863861084	TP
0.9275842308998108	FP
0.9929563999176025	TP
0.8700557947158813	FP
0.9410601258277893	TP
0.9996868371963501	TP
0.9958691000938416	TP
0.9955684542655945	TP
0.9954207539558411	TP
0.9305055737495422	TP
0.9213471412658691	TP
0.9835057854652405	TP
0.9987761378288269	TP
0.9970382452011108	TP
0.9938023090362549	TP
0.9882159233093262	TP
0.9799299240112305	TP
0.9771696925163269	TP
0.9703568816184998	TP
0.9639260768890381	TP
0.9503979086875916	TP
0.8767951726913452	TP
0.8671036958694458	TP
0.8636510372161865	TP
0.8582156896591187	TP
0.8562924265861511	FP
0.9996650218963623	TP
0.9936475157737732	TP
0.9845010042190552	TP
0.9085767865180969	TP
0.9860472679138184	TP
0.8200642466545105	TP
0.9553518295288086	TP
0.9273712635040283	TP
0.9050157070159912	TP
0.9033097624778748	TP
0.8889814019203186	TP
0.9999997615814209	TP
0.9999969005584717	TP
0.981076717376709	TP
0.99998939037323	TP
0.9996678829193115	TP
0.84751957654953	FP
0.9998865127563477	TP
0.9999079704284668	TP
0.9997909665107727	TP
0.9990665316581726	TP
0.9965556859970093	TP
0.8338105082511902	TP
0.9963365793228149	TP
0.9941838383674622	TP
0.8946208953857422	TP
0.9985144734382629	TP
0.9999886751174927	TP
0.9994986057281494	TP
0.9898324012756348	TP
0.9888405203819275	TP
0.83238285779953	TP
0.9999953508377075	TP
0.9999438524246216	TP
0.9917517304420471	TP
0.9899162650108337	FP
0.9737489819526672	TP
0.9300968050956726	TP
0.9965190887451172	TP
0.9933472871780396	TP
0.8723198771476746	TP
0.9999959468841553	TP
0.9999959468841553	TP
0.9839839935302734	FP
0.9999350309371948	TP
0.9481841325759888	FP
0.9999831914901733	TP
0.9943227767944336	TP
0.9868639707565308	TP
0.9837707281112671	TP
0.9806408882141113	TP
0.9761190414428711	TP
0.9744688868522644	TP
0.9406895041465759	TP
0.9303075075149536	TP
0.8831465244293213	TP
0.8645780086517334	TP
0.9956449270248413	TP
0.9806832671165466	TP
0.9758259654045105	TP
0.9733630418777466	TP
0.9495694041252136	TP
0.9324522614479065	TP
0.8867722153663635	TP
0.876631498336792	TP
0.8549373149871826	TP
0.8475962281227112	FP
0.999998927116394	TP
0.9996080994606018	TP
0.9991897940635681	TP
0.9948952794075012	TP
0.9907450675964355	TP
0.9925608038902283	TP
0.9393864274024963	TP
0.9815306067466736	TP
0.9999970197677612	TP
0.9998824596405029	TP
0.9997816681861877	TP
0.9969973564147949	TP
0.9717663526535034	TP
0.862057089805603	TP
0.9973275661468506	TP
0.9797356128692627	TP
0.9719427824020386	TP
0.9551023840904236	TP
0.8012762665748596	FP
0.9969989061355591	TP
0.990342378616333	TP
0.989834725856781	TP
0.9826471209526062	TP
0.9491913914680481	TP
0.9999667406082153	TP
0.9997552037239075	TP
0.8929274678230286	TP
0.9694275856018066	TP
0.9999741315841675	TP
0.9880507588386536	TP
0.9704532027244568	TP
0.9999985694885254	TP
0.9999979734420776	TP
0.999987006187439	TP
0.9986461997032166	TP
0.9937667846679688	TP
0.9870599508285522	TP
0.999998927116394	TP
0.9999978542327881	TP
0.9997178912162781	TP
0.9999446868896484	TP
0.9998694658279419	TP
0.9971175193786621	TP
0.9999210834503174	TP
0.9998001456260681	TP
0.9955735206604004	TP
0.9873336553573608	TP
0.8881750106811523	TP
0.999998927116394	TP
0.9130874276161194	FP
0.9079537391662598	FP
0.9998619556427002	TP
0.9991270899772644	TP
0.9781814217567444	TP
0.9680323004722595	TP
0.9339166879653931	TP
0.9264747500419617	TP
0.894743025302887	TP
0.8771083354949951	TP
0.8123641014099121	TP
0.8094134330749512	TP
0.9977987408638	TP
0.9269248843193054	TP
0.9983231425285339	TP
0.9944947361946106	TP
0.990985631942749	TP
0.9870480895042419	TP
0.9810298681259155	TP
0.9598968625068665	TP
0.9583747386932373	TP
0.9484368562698364	TP
0.941891074180603	TP
0.9389540553092957	TP
0.9379783868789673	TP
0.9321057796478271	TP
0.9315522909164429	TP
0.9314579963684082	TP
0.9302051663398743	TP
0.9222447276115417	TP
0.9211859703063965	TP
0.9201176762580872	TP
0.9085208177566528	TP
0.905329167842865	TP
0.8974043130874634	TP
0.8956829309463501	TP
0.8930751085281372	TP
0.8882242441177368	FP
0.8874564170837402	TP
0.8872482776641846	TP
0.8824018836021423	TP
0.880295991897583	TP
0.8593636751174927	TP
0.8565009236335754	TP
0.8461978435516357	TP
0.8409799933433533	TP
0.8111525774002075	TP
